(c) Der Bundeswahlleiter (im Auftrag der Herausgebergemeinschaft), Wiesbaden 2018

Ergebnisse der Wahlbezirksstatistik zur Bundestagswahl 2005 (Leitband)

"Wahlkreis";"Land";"Regierungsbezirk";"Kreis";"Verbandsgemeinde";"Gemeinde";"Kennziffer Briefwahlzugehörigkeit";"Name";"Größenklasse"
"016";"13";"0";"52";"5221";"082";"21";"Verchen";"03"
"016";"13";"0";"52";"5221";"085";"21";"Warrenzin";"03"
"016";"13";"0";"52";"5221";"093";"21";"Borrentin";"05"
"016";"13";"0";"52";"5221";"094";"21";"Hohenmocker";"04"
"016";"13";"0";"52";"5221";"095";"21";"Kletzin";"04"
"016";"13";"0";"52";"5221";"096";"21";"Siedenbrünzow";"04"
"016";"13";"0";"52";"5221";"097";"21";"Utzedel";"04"
"016";"13";"0";"52";"5221";"999";"21";"BW GV Demmin-Land";"99"
"016";"13";"0";"52";"5222";"002";"22";"Altenhagen";"03"
"016";"13";"0";"52";"5222";"003";"00";"Altentreptow, Stadt";"08"
"016";"13";"0";"52";"5222";"004";"22";"Bartow";"04"
"016";"13";"0";"52";"5222";"011";"22";"Breesen";"04"
"016";"13";"0";"52";"5222";"012";"22";"Breest";"02"
"016";"13";"0";"52";"5222";"015";"22";"Burow";"05"
"016";"13";"0";"52";"5222";"024";"22";"Gnevkow";"03"
"016";"13";"0";"52";"5222";"025";"22";"Golchen";"03"
"016";"13";"0";"52";"5222";"029";"22";"Grapzow";"03"
"016";"13";"0";"52";"5222";"030";"22";"Grischow";"03"
"016";"13";"0";"52";"5222";"032";"22";"Groß Teetzleben";"04"
"016";"13";"0";"52";"5222";"033";"22";"Gültz";"04"
"016";"13";"0";"52";"5222";"045";"22";"Kriesow";"03"
"016";"13";"0";"52";"5222";"059";"22";"Pripsleben";"03"
"016";"13";"0";"52";"5222";"064";"22";"Röckwitz";"03"
"016";"13";"0";"52";"5222";"071";"22";"Siedenbollentin";"04"
"016";"13";"0";"52";"5222";"079";"22";"Tützpatz";"04"
"016";"13";"0";"52";"5222";"086";"22";"Werder";"04"
"016";"13";"0";"52";"5222";"087";"22";"Wildberg";"04"
"016";"13";"0";"52";"5222";"088";"22";"Wolde";"04"
"016";"13";"0";"52";"5222";"999";"22";"BW GV Treptower Tollensewinkel ohne Altentreptow";"99"
"016";"13";"0";"52";"5223";"005";"23";"Basedow";"04"
"016";"13";"0";"52";"5223";"019";"23";"Duckow";"03"
"016";"13";"0";"52";"5223";"021";"23";"Faulenrost";"04"
"016";"13";"0";"52";"5223";"022";"23";"Gielow";"05"
"016";"13";"0";"52";"5223";"047";"23";"Kummerow";"04"
"016";"13";"0";"52";"5223";"050";"00";"Malchin, Stadt";"08"
"016";"13";"0";"52";"5223";"055";"23";"Neukalen, Stadt";"06"
"016";"13";"0";"52";"5223";"062";"23";"Remplin";"04"
"016";"13";"0";"52";"5223";"999";"23";"BW GV Malchin am Kummerower See ohne Malchin";"99"
"016";"13";"0";"52";"5224";"010";"24";"Bredenfelde";"02"
"016";"13";"0";"52";"5224";"013";"24";"Briggow";"03"
"016";"13";"0";"52";"5224";"028";"24";"Grammentin";"03"
"016";"13";"0";"52";"5224";"034";"24";"Gülzow";"03"
"016";"13";"0";"52";"5224";"038";"24";"Ivenack";"04"
"016";"13";"0";"52";"5224";"040";"24";"Jürgenstorf";"04"
"016";"13";"0";"52";"5224";"042";"24";"Kittendorf";"03"
"016";"13";"0";"52";"5224";"044";"24";"Knorrendorf";"04"
"016";"13";"0";"52";"5224";"053";"24";"Mölln";"04"
"016";"13";"0";"52";"5224";"063";"24";"Ritzerow";"04"
"016";"13";"0";"52";"5224";"065";"24";"Rosenow";"05"
"016";"13";"0";"52";"5224";"074";"00";"Stavenhagen, Reuterstadt, Stadt";"08"
"016";"13";"0";"52";"5224";"092";"24";"Zettemin";"03"
"016";"13";"0";"52";"5224";"999";"24";"BW GV Stavenhagen ohne Stavenhagen";"99"
"017";"13";"0";"53";"5302";"031";"00";"Güstrow, Stadt";"10"
"017";"13";"0";"53";"5304";"087";"00";"Teterow, Stadt";"08"
"017";"13";"0";"53";"5311";"004";"11";"Baumgarten";"04"
"017";"13";"0";"53";"5311";"007";"11";"Bernitt";"05"
"017";"13";"0";"53";"5311";"013";"11";"Bützow, Stadt";"08"
"017";"13";"0";"53";"5311";"019";"11";"Dreetz";"03"
"017";"13";"0";"53";"5311";"037";"11";"Jürgenshagen";"05"
"017";"13";"0";"53";"5311";"039";"11";"Klein Belitz";"04"
"017";"13";"0";"53";"5311";"067";"11";"Penzin";"02"
"017";"13";"0";"53";"5311";"078";"11";"Rühn";"04"
"017";"13";"0";"53";"5311";"083";"11";"Steinhagen";"05"
"017";"13";"0";"53";"5311";"086";"11";"Tarnow";"05"
"017";"13";"0";"53";"5311";"094";"11";"Warnow";"05"
"017";"13";"0";"53";"5311";"099";"11";"Zepelin";"04"
"017";"13";"0";"53";"5311";"999";"11";"BW GV Bützow-Land";"99"
"017";"13";"0";"53";"5312";"003";"12";"Altkalen";"04"
"017";"13";"0";"53";"5312";"005";"12";"Behren-Lübchin";"04"
"017";"13";"0";"53";"5312";"008";"12";"Boddin";"03"
"017";"13";"0";"53";"5312";"020";"12";"Finkenthal";"03"
"017";"13";"0";"53";"5312";"022";"12";"Gnoien, Stadt";"07"
"017";"13";"0";"53";"5312";"056";"12";"Lühburg";"03"
"017";"13";"0";"53";"5312";"091";"12";"Walkendorf";"04"
"017";"13";"0";"53";"5312";"095";"12";"Wasdow";"03"
"017";"13";"0";"53";"5312";"999";"12";"BW GV Gnoien";"99"
"017";"13";"0";"53";"5313";"021";"13";"Glasewitz";"03"
"017";"13";"0";"53";"5313";"027";"13";"Groß Schwiesow";"03"
"017";"13";"0";"53";"5313";"032";"13";"Gutow";"05"
"017";"13";"0";"53";"5313";"041";"13";"Klein Upahl";"03"
"017";"13";"0";"53";"5313";"045";"13";"Kuhs";"03"
"017";"13";"0";"53";"5313";"054";"13";"Lohmen";"04"
"017";"13";"0";"53";"5313";"057";"13";"Lüssow";"05"
"017";"13";"0";"53";"5313";"060";"13";"Mistorf";"04"
"017";"13";"0";"53";"5313";"062";"13";"Mühl Rosin";"05"
"017";"13";"0";"53";"5313";"068";"13";"Plaaz";"04"
"017";"13";"0";"53";"5313";"075";"13";"Reimershagen";"04"
"017";"13";"0";"53";"5313";"080";"13";"Sarmstorf";"04"
"017";"13";"0";"53";"5313";"098";"13";"Zehna";"04"
"017";"13";"0";"53";"5313";"104";"13";"Gülzow-Prüzen";"05"
"017";"13";"0";"53";"5313";"999";"13";"BW GV Güstrow-Land";"99"
"017";"13";"0";"53";"5315";"035";"15";"Hoppenrade";"04"
"017";"13";"0";"53";"5315";"043";"15";"Krakow am See, Stadt";"07"
"017";"13";"0";"53";"5315";"044";"15";"Kuchelmiß";"04"
"017";"13";"0";"53";"5315";"048";"15";"Lalendorf";"07"
"017";"13";"0";"53";"5315";"049";"15";"Langhagen";"04"
"017";"13";"0";"53";"5315";"102";"15";"Dobbin-Linstow";"04"
"017";"13";"0";"53";"5315";"999";"15";"BW GV Krakow am See";"99"
"017";"13";"0";"53";"5320";"002";"20";"Alt Sührkow";"03"
"017";"13";"0";"53";"5320";"015";"20";"Dahmen";"04"
"017";"13";"0";"53";"5320";"016";"20";"Dalkendorf";"03"
"017";"13";"0";"53";"5320";"026";"20";"Groß Roge";"04"
"017";"13";"0";"53";"5320";"028";"20";"Groß Wokern";"05"
"017";"13";"0";"53";"5320";"029";"20";"Groß Wüstenfelde";"05"
"017";"13";"0";"53";"5320";"033";"20";"Hohen Demzin";"04"
"017";"13";"0";"53";"5320";"036";"20";"Jördenstorf";"05"
"017";"13";"0";"53";"5320";"050";"20";"Lelkendorf";"04"
"017";"13";"0";"53";"5320";"088";"20";"Thürkow";"03"
"017";"13";"0";"53";"5320";"093";"20";"Warnkenhagen";"03"
"017";"13";"0";"53";"5320";"105";"20";"Schorssow";"04"
"017";"13";"0";"53";"5320";"106";"20";"Schwasdorf";"04"
"017";"13";"0";"53";"5320";"107";"20";"Sukow-Levitzow";"04"
"017";"13";"0";"53";"5320";"109";"20";"Prebberede";"04"
"017";"13";"0";"53";"5320";"999";"20";"BW GV Mecklenburgische Schweiz";"99"
"017";"13";"0";"53";"5321";"017";"21";"Diekhof";"05"
"017";"13";"0";"53";"5321";"034";"21";"Hohen Sprenz";"04"
"017";"13";"0";"53";"5321";"047";"21";"Laage, Stadt";"08"
"017";"13";"0";"53";"5321";"092";"21";"Wardow";"05"
"017";"13";"0";"53";"5321";"097";"21";"Weitendorf";"04"
"017";"13";"0";"53";"5321";"103";"21";"Dolgen am See";"04"
"017";"13";"0";"53";"5321";"999";"21";"BW GV Laage";"99"
"013";"13";"0";"54";"5401";"013";"00";"Boizenburg/ Elbe, Stadt";"09"
"013";"13";"0";"54";"5403";"043";"00";"Hagenow, Stadt";"09"
"013";"13";"0";"54";"5404";"069";"00";"Ludwigslust, Stadt";"09"
"013";"13";"0";"54";"5405";"067";"00";"Lübtheen, Stadt";"08"
"013";"13";"0";"54";"5411";"009";"11";"Besitz";"04"
"013";"13";"0";"54";"5411";"014";"11";"Brahlstorf";"04"
"013";"13";"0";"54";"5411";"022";"11";"Dersenow";"04"
"013";"13";"0";"54";"5411";"039";"11";"Gresse";"04"
"013";"13";"0";"54";"5411";"040";"11";"Greven";"04"
"013";"13";"0";"54";"5411";"078";"11";"Neu Gülze";"04"
"013";"13";"0";"54";"5411";"083";"11";"Nostorf";"05"
"013";"13";"0";"54";"5411";"096";"11";"Schwanheide";"04"
"013";"13";"0";"54";"5411";"102";"11";"Teldau";"04"
"013";"13";"0";"54";"5411";"103";"11";"Tessin b. Boizenburg";"03"
"013";"13";"0";"54";"5411";"127";"11";"Bengerstorf";"04"
"013";"13";"0";"54";"5411";"999";"11";"BW GV Boizenburg-Land";"99"
"013";"13";"0";"54";"5414";"002";"14";"Alt Zachun";"03"
"013";"13";"0";"54";"5414";"004";"14";"Bandenitz";"04"
"013";"13";"0";"54";"5414";"007";"14";"Belsch";"03"
"013";"13";"0";"54";"5414";"011";"14";"Bobzin";"03"
"013";"13";"0";"54";"5414";"016";"14";"Bresegard bei Picher";"03"
"013";"13";"0";"54";"5414";"031";"14";"Gammelin";"03"
"013";"13";"0";"54";"5414";"041";"14";"Groß Krams";"03"
"013";"13";"0";"54";"5414";"046";"14";"Hoort";"04"
"013";"13";"0";"54";"5414";"047";"14";"Hülseburg";"02"
"013";"13";"0";"54";"5414";"052";"14";"Kirch Jesar";"04"
"013";"13";"0";"54";"5414";"060";"14";"Kuhstorf";"04"
"013";"13";"0";"54";"5414";"076";"14";"Moraas";"04"
"013";"13";"0";"54";"5414";"086";"14";"Pätow-Steegen";"03"
"013";"13";"0";"54";"5414";"087";"14";"Picher";"04"
"013";"13";"0";"54";"5414";"090";"14";"Pritzier";"04"
"013";"13";"0";"54";"5414";"092";"14";"Redefin";"04"
"013";"13";"0";"54";"5414";"097";"14";"Setzin";"04"
"013";"13";"0";"54";"5414";"100";"14";"Strohkirchen";"03"
"013";"13";"0";"54";"5414";"106";"14";"Toddin";"04"
"013";"13";"0";"54";"5414";"111";"14";"Warlitz";"03"
"013";"13";"0";"54";"5414";"999";"14";"BW GV Hagenow-Land";"99"
"013";"13";"0";"54";"5416";"001";"16";"Alt Krenzlin";"04"
"013";"13";"0";"54";"5416";"017";"16";"Bresegard bei Eldena";"03"
"013";"13";"0";"54";"5416";"034";"16";"Göhlen";"03"
"013";"13";"0";"54";"5416";"042";"16";"Groß Laasch";"05"
"013";"13";"0";"54";"5416";"064";"16";"Leussow";"03"
"013";"13";"0";"54";"5416";"065";"16";"Lübesse";"04"
"013";"13";"0";"54";"5416";"066";"16";"Lüblow";"04"
"013";"13";"0";"54";"5416";"091";"16";"Rastow";"06"
"013";"13";"0";"54";"5416";"101";"16";"Sülstorf";"05"
"013";"13";"0";"54";"5416";"107";"16";"Uelitz";"03"
"013";"13";"0";"54";"5416";"112";"16";"Warlow";"04"
"013";"13";"0";"54";"5416";"119";"16";"Wöbbelin";"04"
"013";"13";"0";"54";"5416";"999";"16";"BW GV Ludwigslust-Land";"99"
"013";"13";"0";"54";"5418";"010";"18";"Blievenstorf";"04"
"013";"13";"0";"54";"5418";"015";"18";"Brenz";"04"
"013";"13";"0";"54";"5418";"081";"18";"Neustadt-Glewe, Stadt";"08"
"013";"13";"0";"54";"5418";"999";"18";"BW GV Neustadt-Glewe";"99"
"013";"13";"0";"54";"5420";"027";"20";"Dümmer";"05"
"013";"13";"0";"54";"5420";"045";"20";"Holthusen";"04"
"013";"13";"0";"54";"5420";"054";"20";"Klein Rogahn";"05"
"013";"13";"0";"54";"5420";"084";"20";"Pampow";"06"
"013";"13";"0";"54";"5420";"095";"20";"Schossin";"03"
"013";"13";"0";"54";"5420";"099";"20";"Stralendorf";"05"
"013";"13";"0";"54";"5420";"113";"20";"Warsow";"04"
"013";"13";"0";"54";"5420";"118";"20";"Wittenförden";"06"
"013";"13";"0";"54";"5420";"123";"20";"Zülow";"02"
"013";"13";"0";"54";"5420";"999";"20";"BW GV Stralendorf";"99"
"013";"13";"0";"54";"5423";"030";"23";"Gallin";"04"
"013";"13";"0";"54";"5423";"056";"23";"Kogel";"04"
"013";"13";"0";"54";"5423";"109";"23";"Vellahn";"06"
"013";"13";"0";"54";"5423";"121";"23";"Zarrentin am Schaalsee, Stadt";"07"
"013";"13";"0";"54";"5423";"126";"23";"Lüttow-Valluhn";"04"
"013";"13";"0";"54";"5423";"999";"23";"BW GV Zarrentin";"99"
"013";"13";"0";"54";"5424";"057";"24";"Körchow";"04"
"013";"13";"0";"54";"5424";"063";"24";"Lehsen";"03"
"013";"13";"0";"54";"5424";"117";"24";"Wittenburg, Stadt";"08"
"013";"13";"0";"54";"5424";"124";"24";"Wittendörp";"07"
"013";"13";"0";"54";"5424";"999";"24";"BW GV Wittenburg";"99"
"013";"13";"0";"54";"5425";"024";"25";"Dömitz, Stadt";"07"
"013";"13";"0";"54";"5425";"049";"25";"Karenz";"03"
"013";"13";"0";"54";"5425";"071";"25";"Malk Göhren";"04"
"013";"13";"0";"54";"5425";"072";"25";"Malliß";"05"
"013";"13";"0";"54";"5425";"079";"25";"Neu Kaliß";"06"
"013";"13";"0";"54";"5425";"110";"25";"Vielank";"05"
"013";"13";"0";"54";"5425";"125";"25";"Grebs-Niendorf";"04"
"013";"13";"0";"54";"5425";"999";"25";"BW GV Dömitz-Malliß";"99"
"013";"13";"0";"54";"5426";"003";"26";"Balow";"03"
"013";"13";"0";"54";"5426";"018";"26";"Brunow";"03"
"013";"13";"0";"54";"5426";"021";"26";"Dambeck";"03"
"013";"13";"0";"54";"5426";"028";"26";"Eldena";"05"
"013";"13";"0";"54";"5426";"035";"26";"Gorlosen";"04"
"013";"13";"0";"54";"5426";"037";"26";"Grabow, Stadt";"08"
"013";"13";"0";"54";"5426";"051";"26";"Karstädt";"04"
"013";"13";"0";"54";"5426";"058";"26";"Kremmin";"03"
"013";"13";"0";"54";"5426";"074";"26";"Milow";"03"
"013";"13";"0";"54";"5426";"075";"26";"Möllenbeck";"03"
"013";"13";"0";"54";"5426";"077";"26";"Muchow";"03"
"013";"13";"0";"54";"5426";"089";"26";"Prislich";"04"
"013";"13";"0";"54";"5426";"098";"26";"Steesow";"03"
"013";"13";"0";"54";"5426";"122";"26";"Zierzow";"03"
"013";"13";"0";"54";"5426";"999";"26";"BW GV Grabow";"99"
"018";"13";"0";"55";"5503";"050";"00";"Neustrelitz, Stadt";"10"
"018";"13";"0";"55";"5504";"082";"00";"Feldberger Seenlandschaft";"08"
"018";"13";"0";"55";"5513";"020";"13";"Friedland, Stadt";"08"
"018";"13";"0";"55";"5513";"021";"13";"Genzkow";"02"
"018";"13";"0";"55";"5513";"022";"13";"Glienke";"02"
"018";"13";"0";"55";"5513";"085";"13";"Eichhorst";"04"
"018";"13";"0";"55";"5513";"088";"13";"Datzetal";"05"
"018";"13";"0";"55";"5513";"089";"13";"Galenbeck";"05"
"018";"13";"0";"55";"5513";"999";"13";"BW GV Friedland";"99"
"018";"13";"0";"55";"5516";"004";"16";"Blankensee";"05"
"018";"13";"0";"55";"5516";"005";"16";"Blumenholz";"04"
"018";"13";"0";"55";"5516";"011";"16";"Carpin";"05"
"018";"13";"0";"55";"5516";"023";"16";"Godendorf";"03"
"018";"13";"0";"55";"5516";"029";"16";"Grünow";"03"
"018";"13";"0";"55";"5516";"032";"16";"Hohenzieritz";"04"
"018";"13";"0";"55";"5516";"035";"16";"Klein Vielen";"04"
"018";"13";"0";"55";"5516";"037";"16";"Kratzeburg";"04"
"018";"13";"0";"55";"5516";"045";"16";"Möllenbeck";"04"
"018";"13";"0";"55";"5516";"070";"16";"Userin";"04"
"018";"13";"0";"55";"5516";"086";"16";"Wokuhl-Dabelow";"04"
"018";"13";"0";"55";"5516";"999";"16";"BW GV Neustrelitz-Land";"99"
"018";"13";"0";"55";"5517";"002";"17";"Beseritz";"02"
"018";"13";"0";"55";"5517";"003";"17";"Blankenhof";"04"
"018";"13";"0";"55";"5517";"008";"17";"Brunn";"05"
"018";"13";"0";"55";"5517";"046";"17";"Neddemin";"03"
"018";"13";"0";"55";"5517";"049";"17";"Neuenkirchen";"05"
"018";"13";"0";"55";"5517";"051";"17";"Neverin";"05"
"018";"13";"0";"55";"5517";"066";"17";"Staven";"04"
"018";"13";"0";"55";"5517";"069";"17";"Trollenhagen";"05"
"018";"13";"0";"55";"5517";"076";"17";"Woggersin";"04"
"018";"13";"0";"55";"5517";"079";"17";"Wulkenzin";"05"
"018";"13";"0";"55";"5517";"081";"17";"Zirzow";"03"
"018";"13";"0";"55";"5517";"090";"17";"Sponholz";"04"
"018";"13";"0";"55";"5517";"999";"17";"BW GV Neverin";"99"
"018";"13";"0";"55";"5520";"009";"20";"Burg Stargard, Stadt";"07"
"018";"13";"0";"55";"5520";"010";"20";"Cammin";"03"
"018";"13";"0";"55";"5520";"012";"20";"Cölpin";"05"
"018";"13";"0";"55";"5520";"028";"20";"Groß Nemerow";"05"
"018";"13";"0";"55";"5520";"033";"20";"Holldorf";"04"
"018";"13";"0";"55";"5520";"054";"20";"Pragsdorf";"04"
"018";"13";"0";"55";"5520";"068";"20";"Teschendorf";"04"
"018";"13";"0";"55";"5520";"087";"20";"Lindetal";"05"
"018";"13";"0";"55";"5520";"999";"20";"BW GV Stargarder Land";"99"
"018";"13";"0";"55";"5521";"026";"21";"Groß Daberkow";"01"
"018";"13";"0";"55";"5521";"039";"21";"Kublank";"03"
"018";"13";"0";"55";"5521";"043";"21";"Mildenitz";"03"
"018";"13";"0";"55";"5521";"047";"21";"Neetzka";"03"
"018";"13";"0";"55";"5521";"053";"21";"Petersdorf";"02"
"018";"13";"0";"55";"5521";"061";"21";"Schönbeck";"04"
"018";"13";"0";"55";"5521";"062";"21";"Schönhausen";"03"
"018";"13";"0";"55";"5521";"071";"21";"Voigtsdorf";"02"
"018";"13";"0";"55";"5521";"078";"21";"Woldegk, Stadt";"07"
"018";"13";"0";"55";"5521";"083";"21";"Groß Miltzow";"05"
"018";"13";"0";"55";"5521";"084";"21";"Helpt";"03"
"018";"13";"0";"55";"5521";"999";"21";"BW GV Woldegk";"99"
"018";"13";"0";"55";"5522";"044";"22";"Mirow, Stadt";"07"
"018";"13";"0";"55";"5522";"055";"22";"Priepert";"03"
"018";"13";"0";"55";"5522";"058";"22";"Roggentin";"04"
"018";"13";"0";"55";"5522";"074";"22";"Wesenberg, Stadt";"07"
"018";"13";"0";"55";"5522";"080";"22";"Wustrow";"04"
"018";"13";"0";"55";"5522";"999";"22";"BW GV Mecklenburgische Kleinseenplatte";"99"
"017";"13";"0";"56";"5603";"072";"00";"Waren (Müritz), Stadt";"10"
"017";"13";"0";"56";"5618";"002";"18";"Alt Rehse";"03"
"017";"13";"0";"56";"5618";"006";"18";"Ankershagen";"04"
"017";"13";"0";"56";"5618";"016";"18";"Groß Flotow";"02"
"017";"13";"0";"56";"5618";"020";"18";"Groß Vielen";"03"
"017";"13";"0";"56";"5618";"029";"18";"Klein Lukow";"03"
"017";"13";"0";"56";"5618";"033";"18";"Krukow";"02"
"017";"13";"0";"56";"5618";"035";"18";"Lapitz";"02"
"017";"13";"0";"56";"5618";"042";"18";"Mallin";"03"
"017";"13";"0";"56";"5618";"043";"18";"Marihn";"03"
"017";"13";"0";"56";"5618";"047";"18";"Möllenhagen";"06"
"017";"13";"0";"56";"5618";"048";"18";"Mollenstorf";"03"
"017";"13";"0";"56";"5618";"053";"18";"Penzlin, Stadt";"06"
"017";"13";"0";"56";"5618";"055";"18";"Puchow";"02"
"017";"13";"0";"56";"5618";"999";"18";"BW GV Penzliner Land";"99"
"017";"13";"0";"56";"5619";"004";"19";"Alt Schwerin";"04"
"017";"13";"0";"56";"5619";"011";"19";"Göhren-Lebbin";"04"
"017";"13";"0";"56";"5619";"041";"19";"Malchow, Stadt";"08"
"017";"13";"0";"56";"5619";"051";"19";"Nossentiner Hütte";"04"
"017";"13";"0";"56";"5619";"052";"19";"Penkow";"03"
"017";"13";"0";"56";"5619";"064";"19";"Silz";"03"
"017";"13";"0";"56";"5619";"071";"19";"Walow";"04"
"017";"13";"0";"56";"5619";"075";"19";"Zislow";"02"
"017";"13";"0";"56";"5619";"076";"19";"Fünfseen";"05"
"017";"13";"0";"56";"5619";"999";"19";"BW GV Malchow";"99"
"017";"13";"0";"56";"5620";"014";"20";"Grabowhöfe";"05"
"017";"13";"0";"56";"5620";"015";"20";"Groß Dratow";"03"
"017";"13";"0";"56";"5620";"017";"20";"Groß Gievitz";"04"
"017";"13";"0";"56";"5620";"019";"20";"Groß Plasten";"04"
"017";"13";"0";"56";"5620";"022";"20";"Hinrichshagen";"02"
"017";"13";"0";"56";"5620";"023";"20";"Hohen Wangelin";"04"
"017";"13";"0";"56";"5620";"024";"20";"Jabel";"04"
"017";"13";"0";"56";"5620";"027";"20";"Kargow";"04"
"017";"13";"0";"56";"5620";"030";"20";"Klink";"05"
"017";"13";"0";"56";"5620";"031";"20";"Klocksin";"03"
"017";"13";"0";"56";"5620";"049";"20";"Moltzow";"03"
"017";"13";"0";"56";"5620";"050";"20";"Neu Gaarz";"02"
"017";"13";"0";"56";"5620";"060";"20";"Schloen";"03"
"017";"13";"0";"56";"5620";"062";"20";"Schwinkendorf";"04"
"017";"13";"0";"56";"5620";"066";"20";"Torgelow am See";"03"
"017";"13";"0";"56";"5620";"067";"20";"Varchentin";"03"
"017";"13";"0";"56";"5620";"068";"20";"Vielist";"04"
"017";"13";"0";"56";"5620";"070";"20";"Vollrathsruhe";"04"
"017";"13";"0";"56";"5620";"077";"20";"Lansen-Schönau";"04"
"017";"13";"0";"56";"5620";"999";"20";"BW GV Seenlandschaft Waren";"99"
"017";"13";"0";"56";"5621";"005";"21";"Altenhof";"03"
"017";"13";"0";"56";"5621";"007";"21";"Bollewick";"03"
"017";"13";"0";"56";"5621";"008";"21";"Buchholz";"02"
"017";"13";"0";"56";"5621";"009";"21";"Bütow";"04"
"017";"13";"0";"56";"5621";"010";"21";"Fincken";"03"
"017";"13";"0";"56";"5621";"012";"21";"Gotthun";"03"
"017";"13";"0";"56";"5621";"013";"21";"Grabow-Below";"02"
"017";"13";"0";"56";"5621";"018";"21";"Groß Kelle";"02"
"017";"13";"0";"56";"5621";"025";"21";"Jaebetz";"02"
"017";"13";"0";"56";"5621";"026";"21";"Kambs";"03"
"017";"13";"0";"56";"5621";"028";"21";"Kieve";"02"
"017";"13";"0";"56";"5621";"036";"21";"Lärz";"04"
"017";"13";"0";"56";"5621";"037";"21";"Leizen";"04"
"017";"13";"0";"56";"5621";"039";"21";"Ludorf";"04"
"017";"13";"0";"56";"5621";"044";"21";"Massow";"03"
"017";"13";"0";"56";"5621";"045";"21";"Melz";"03"
"017";"13";"0";"56";"5621";"054";"21";"Priborn";"03"
"017";"13";"0";"56";"5621";"056";"21";"Rechlin";"06"
"017";"13";"0";"56";"5621";"057";"21";"Röbel/Müritz, Stadt";"08"
"017";"13";"0";"56";"5621";"061";"21";"Schwarz";"03"
"017";"13";"0";"56";"5621";"063";"21";"Sietow";"04"
"017";"13";"0";"56";"5621";"065";"21";"Stuer";"03"
"017";"13";"0";"56";"5621";"069";"21";"Vipperow";"03"
"017";"13";"0";"56";"5621";"073";"21";"Wredenhagen";"04"
"017";"13";"0";"56";"5621";"074";"21";"Zepkow";"03"
"017";"13";"0";"56";"5621";"999";"21";"BW GV Röbel-Müritz";"99"
"015";"13";"0";"57";"5702";"036";"00";"Grimmen, Stadt";"09"
"015";"13";"0";"57";"5704";"096";"00";"Zingst";"07"
"015";"13";"0";"57";"5705";"057";"00";"Marlow, Stadt";"08"
"015";"13";"0";"57";"5706";"097";"00";"Süderholz";"07"
"015";"13";"0";"57";"5712";"005";"12";"Altenpleen";"04"
"015";"13";"0";"57";"5712";"038";"12";"Groß Mohrdorf";"04"
"015";"13";"0";"57";"5712";"047";"12";"Klausdorf";"04"
"015";"13";"0";"57";"5712";"049";"12";"Kramerhof";"05"
"015";"13";"0";"57";"5712";"067";"12";"Preetz";"05"
"015";"13";"0";"57";"5712";"069";"12";"Prohn";"05"
"015";"13";"0";"57";"5712";"999";"12";"BW GV Altenpleen";"99"
"015";"13";"0";"57";"5715";"002";"15";"Ahrenshoop";"04"
"015";"13";"0";"57";"5715";"013";"15";"Born a. Darß";"05"
"015";"13";"0";"57";"5715";"022";"15";"Dierhagen";"05"
"015";"13";"0";"57";"5715";"068";"15";"Prerow";"05"
"015";"13";"0";"57";"5715";"091";"15";"Wieck a. Darß";"04"
"015";"13";"0";"57";"5715";"094";"15";"Wustrow";"05"
"015";"13";"0";"57";"5715";"999";"15";"BW GV Darß/Fischland";"99"
"015";"13";"0";"57";"5716";"028";"16";"Franzburg, Stadt";"05"
"015";"13";"0";"57";"5716";"030";"16";"Glewitz";"04"
"015";"13";"0";"57";"5716";"065";"16";"Papenhagen";"04"
"015";"13";"0";"57";"5716";"075";"16";"Richtenberg, Stadt";"05"
"015";"13";"0";"57";"5716";"081";"16";"Splietsdorf";"04"
"015";"13";"0";"57";"5716";"087";"16";"Velgast";"06"
"015";"13";"0";"57";"5716";"088";"16";"Weitenhagen";"03"
"015";"13";"0";"57";"5716";"089";"16";"Wendisch Baggendorf";"04"
"015";"13";"0";"57";"5716";"099";"16";"Gremersdorf-Buchholz";"04"
"015";"13";"0";"57";"5716";"100";"16";"Millienhagen-Oebelitz";"03"
"015";"13";"0";"57";"5716";"999";"16";"BW GV Franzburg-Richtenberg";"99"
"015";"13";"0";"57";"5719";"011";"19";"Behnkendorf";"03"
"015";"13";"0";"57";"5719";"014";"19";"Brandshagen";"05"
"015";"13";"0";"57";"5719";"027";"19";"Elmenhorst";"04"
"015";"13";"0";"57";"5719";"039";"19";"Horst";"04"
"015";"13";"0";"57";"5719";"046";"19";"Kirchdorf";"04"
